0.0      1.000e-01      
      1      1.000e-01      
      1070      1.000e-01      
      1071      3.900e-01      
      1072      5.600e-01      
      1074      5.300e-01      
      1075      4.600e-01      
      1076      4.000e-01      
      1077      3.300e-01      
      1079      2.400e-01      
      1080      2.100e-01      
      1084      1.100e-01      
      1085      1.000e-01      
      1212      1.400e-01      
      1213      4.000e-01      
      1214      5.600e-01      
      1217      4.800e-01      
      1218      4.100e-01      
      1219      3.500e-01      
      1220      3.000e-01      
      1222      2.200e-01      
      1223      1.900e-01      
      3397      2.000e-01      
      3398      3.600e-01      
      3403      2.600e-01      
      3404      2.100e-01      
      3409      1.100e-01      
      3410      1.000e-01      

