0.0      1.300e-01      
      1      1.300e-01      
      459      1.500e-01      
      460      2.500e-01      
      477      3.200e-01      
      478      4.200e-01      
      487      4.700e-01      
      488      5.800e-01      
      493      6.300e-01      
      494      7.300e-01      
      498      7.700e-01      
      499      8.700e-01      
      502      9.000e-01      
      503      1.010e+00      
      506      1.040e+00      
      507      1.140e+00      
      510      1.170e+00      
      511      1.270e+00      
      514      1.290e+00      
      515      1.390e+00      
      519      1.410e+00      
      520      1.510e+00      
      526      1.520e+00      
      527      1.620e+00      
      533      1.630e+00      
      534      1.730e+00      
      555      1.770e+00      
      556      1.860e+00      
      602      1.820e+00      
      603      1.720e+00      
      612      1.710e+00      
      613      1.610e+00      
      621      1.590e+00      
      622      1.490e+00      
      629      1.470e+00      
      630      1.370e+00      
      638      1.360e+00      
      639      1.260e+00      
      649      1.230e+00      
      650      1.130e+00      
      663      1.110e+00      
      664      1.010e+00      
      682      9.900e-01      
      683      8.900e-01      
      703      8.800e-01      
      704      7.800e-01      
      727      7.700e-01      
      728      6.700e-01      
      746      6.600e-01      
      747      5.600e-01      
      775      4.600e-01      
      776      4.500e-01      
      811      4.500e-01      
      812      3.500e-01      
      944      2.500e-01      
      945      1.500e-01      
      1229      2.500e-01      
      1230      2.600e-01      
      1236      2.700e-01      
      1237      3.700e-01      
      1260      4.000e-01      
      1261      5.000e-01      
      1293      5.800e-01      
      1294      7.000e-01      
      1425      6.000e-01      
      1426      5.000e-01      
      1495      4.600e-01      
      1496      3.600e-01      
      1592      4.600e-01      
      1593      4.700e-01      
      1685      4.900e-01      
      1686      5.900e-01      
      1739      6.500e-01      
      1740      7.500e-01      
      1815      6.600e-01      
      1816      6.500e-01      
      1844      6.300e-01      
      1845      5.300e-01      
      1924      4.800e-01      
      1925      3.800e-01      
      1976      3.500e-01      
      1977      2.500e-01      
      2105      1.500e-01      
      2106      1.400e-01      
      2589      1.700e-01      
      2590      2.700e-01      
      2602      3.100e-01      
      2603      4.100e-01      
      2610      4.700e-01      
      2611      5.700e-01      
      2617      6.400e-01      
      2618      7.600e-01      
      2624      8.200e-01      
      2625      9.400e-01      
      2630      9.800e-01      
      2631      1.090e+00      
      2637      1.120e+00      
      2638      1.230e+00      
      2645      1.250e+00      
      2646      1.350e+00      
      2653      1.350e+00      
      2654      1.450e+00      
      2705      1.360e+00      
      2706      1.350e+00      
      2736      1.260e+00      
      2737      1.160e+00      
      2753      1.130e+00      
      2754      1.030e+00      
      2766      1.010e+00      
      2767      9.100e-01      
      2782      9.000e-01      
      2783      8.000e-01      
      2801      7.800e-01      
      2802      6.800e-01      
      2823      6.600e-01      
      2824      5.600e-01      
      2853      4.600e-01      
      2854      4.500e-01      
      2863      4.500e-01      
      2864      3.500e-01      
      2918      2.500e-01      
      2919      2.400e-01      
      2929      2.300e-01      
      2930      1.300e-01      

