0      0.0      
      1      0.000e+00      
      368      2.385e-03      
      369      4.582e-03      
      377      6.510e-04      
      378      3.028e-04      
      423      2.043e-03      
      424      4.922e-03      
      425      9.581e-03      
      426      1.514e-02      
      427      1.955e-02      
      429      1.831e-02      
      430      1.352e-02      
      431      8.445e-03      
      432      4.487e-03      
      433      2.031e-03      
      1069      4.115e-03      
      1070      7.867e-03      
      1071      1.178e-02      
      1072      1.384e-02      
      1073      1.276e-02      
      1074      9.258e-03      
      1075      5.290e-03      
      1076      2.384e-03      
      1207      5.811e-03      
      1208      1.259e-02      
      1209      2.245e-02      
      1210      3.365e-02      
      1211      4.342e-02      
      1212      4.946e-02      
      1214      4.826e-02      
      1215      4.283e-02      
      1216      3.600e-02      
      1217      2.891e-02      
      1218      2.228e-02      
      1219      1.656e-02      
      1220      1.196e-02      
      1221      8.436e-03      
      1222      5.765e-03      
      1224      2.173e-03      
      1225      1.111e-03      
      2098      4.537e-03      
      2099      6.601e-03      
      2102      4.537e-03      
      2103      2.428e-03      
      2197      3.170e-03      
      2198      7.502e-03      
      2199      1.538e-02      
      2200      2.710e-02      
      2201      4.067e-02      
      2202      5.169e-02      
      2204      5.061e-02      
      2205      3.943e-02      
      2206      2.659e-02      
      2207      1.577e-02      
      2208      8.336e-03      
      2209      3.961e-03      
      2409      5.766e-03      
      2410      8.202e-03      
      2411      1.085e-02      
      2412      1.438e-02      
      2413      1.916e-02      
      2414      2.425e-02      
      2418      2.200e-02      
      2419      1.711e-02      
      2420      1.216e-02      
      2421      7.745e-03      
      2422      4.314e-03      
      2423      2.055e-03      
      3142      3.925e-03      
      3143      7.364e-03      
      3144      1.193e-02      
      3145      1.622e-02      
      3148      1.221e-02      
      3149      7.540e-03      
      3150      4.021e-03      
      3151      1.944e-03      
      3345      5.490e-03      
      3346      1.333e-02      
      3347      2.530e-02      
      3348      3.765e-02      
      3349      4.401e-02      
      3350      4.060e-02      
      3351      2.976e-02      
      3352      1.750e-02      
      3353      8.378e-03      
      3354      3.323e-03      
      3396      6.835e-03      
      3397      8.969e-03      
      3400      6.163e-03      
      3401      3.730e-03      
      3550      5.271e-03      
      3551      1.357e-02      
      3552      2.782e-02      
      3553      4.582e-02      
      3554      6.140e-02      
      3555      6.821e-02      
      3556      6.460e-02      
      3557      5.415e-02      
      3558      4.186e-02      
      3559      3.073e-02      
      3560      2.147e-02      
      3561      1.400e-02      
      3562      8.281e-03      
      3563      4.334e-03      
      3564      1.967e-03
3624   1.967e-03
