0      0.0      
      1      0.000e+00      
      363      1.718e-03      
      364      5.322e-03      
      365      1.298e-02      
      366      2.494e-02      
      367      3.786e-02      
      368      4.552e-02      
      369      4.356e-02      
      370      3.343e-02      
      371      2.087e-02      
      372      1.090e-02      
      373      5.028e-03      
      380      5.326e-05      
      381      1.952e-05      
      1070      3.416e-03      
      1071      5.269e-03      
      1081      3.290e-04      
      1082      2.079e-04      
      1210      4.728e-03      
      1211      6.179e-03      
      1217      1.666e-03      
      1218      1.087e-03      
      1986      5.749e-03      
      1987      1.006e-02      
      1988      1.403e-02      
      1989      1.569e-02      
      1990      1.415e-02      
      1991      1.045e-02      
      1992      6.496e-03      
      1993      3.581e-03      
      2099      8.214e-03      
      2100      9.115e-03      
      2103      4.518e-03      
      2104      2.753e-03      
      2198      5.183e-03      
      2199      1.085e-02      
      2200      1.866e-02      
      2201      2.652e-02      
      2204      2.594e-02      
      2205      1.912e-02      
      2206      1.376e-02      
      2221      9.212e-03      
      2222      8.177e-03      
      2226      3.270e-03      
      2227      2.244e-03      
      2591      6.195e-03      
      2592      7.390e-03      
      2596      2.445e-03      
      2597      1.456e-03      
      3344      4.349e-03      
      3345      7.966e-03      
      3346      1.159e-02      
      3347      1.344e-02      
      3349      9.530e-03      
      3350      6.082e-03      
      3352      1.851e-03      
      3353      1.039e-03
3624   1.039e-03
