0      0.0      
      1      0.000e+00      
      369      2.548e-03      
      370      3.268e-03      
      374      1.995e-03      
      375      1.310e-03      
      410      1.599e-03      
      411      3.041e-03      
      412      5.036e-03      
      413      7.111e-03      
      414      8.574e-03      
      415      8.911e-03      
      416      8.088e-03      
      417      6.563e-03      
      418      5.043e-03      
      419      4.145e-03      
      421      5.106e-03      
      422      6.710e-03      
      423      8.709e-03      
      424      1.080e-02      
      425      1.257e-02      
      428      1.215e-02      
      429      1.035e-02      
      430      8.458e-03      
      431      6.789e-03      
      432      5.456e-03      
      433      4.449e-03      
      434      3.714e-03      
      438      2.021e-03      
      439      1.748e-03      
      703      3.866e-05      
      704      1.780e-05      
      1067      7.919e-04      
      1068      2.163e-03      
      1069      4.734e-03      
      1070      8.352e-03      
      1071      1.197e-02      
      1072      1.411e-02      
      1073      1.389e-02      
      1074      1.166e-02      
      1075      8.588e-03      
      1076      5.706e-03      
      1077      3.505e-03      
      1078      2.013e-03      
      1079      1.080e-03      
      1209      1.922e-03      
      1210      3.098e-03      
      1211      4.401e-03      
      1212      5.522e-03      
      1217      3.810e-03      
      1218      2.641e-03      
      1220      9.961e-04      
      1221      6.138e-04      
      1989      1.965e-03      
      1990      2.784e-03      
      1995      1.123e-03      
      1996      5.029e-04      
      2097      1.937e-03      
      2098      3.498e-03      
      2099      5.299e-03      
      2103      4.417e-03      
      2104      2.775e-03      
      2105      1.541e-03      
      2106      7.939e-04      
      2196      1.550e-03      
      2197      3.667e-03      
      2198      7.825e-03      
      2199      1.432e-02      
      2200      2.237e-02      
      2201      3.010e-02      
      2202      3.530e-02      
      2204      3.369e-02      
      2205      2.848e-02      
      2206      2.285e-02      
      2207      1.814e-02      
      2208      1.474e-02      
      2209      1.237e-02      
      2210      1.062e-02      
      2211      9.232e-03      
      2212      8.122e-03      
      2214      6.728e-03      
      2215      6.336e-03      
      2276      4.655e-03      
      2277      4.598e-03      
      2311      2.910e-03      
      2312      2.867e-03      
      2354      1.175e-03      
      2355      1.140e-03      
      2408      2.558e-03      
      2409      4.031e-03      
      2410      5.945e-03      
      2411      8.317e-03      
      2412      1.109e-02      
      2413      1.402e-02      
      2414      1.660e-02      
      2415      1.828e-02      
      2416      1.869e-02      
      2417      1.778e-02      
      2418      1.584e-02      
      2419      1.334e-02      
      2420      1.078e-02      
      2421      8.520e-03      
      2422      6.705e-03      
      2423      5.337e-03      
      2424      4.354e-03      
      2429      2.768e-03      
      2430      2.542e-03      
      2538      8.234e-04      
      2539      7.931e-04      
      3342      9.761e-04      
      3343      2.653e-03      
      3344      5.845e-03      
      3345      1.057e-02      
      3346      1.590e-02      
      3347      2.023e-02      
      3348      2.210e-02      
      3349      2.106e-02      
      3350      1.774e-02      
      3351      1.342e-02      
      3352      9.288e-03      
      3353      6.029e-03      
      3354      3.774e-03      
      3355      2.332e-03      
      3356      1.427e-03      
      3554      1.816e-03      
      3555      3.573e-03      
      3556      6.240e-03      
      3557      9.025e-03      
      3560      8.251e-03      
      3561      5.634e-03      
      3562      3.364e-03      
      3563      1.810e-03      
      3564      9.102e-04
3624   9.102e-04
