0      0.0      
      1      0.000e+00      
      411      5.044e-02      
      412      1.034e-01      
      413      1.696e-01      
      414      2.243e-01      
      417      1.660e-01      
      418      1.128e-01      
      423      1.459e-01      
      424      2.248e-01      
      429      1.455e-01      
      430      9.043e-02      
      2569      1.369e-01      
      2570      2.202e-01      
      2571      2.953e-01      
      2572      3.330e-01      
      2574      2.643e-01      
      2575      1.920e-01      
      2576      1.262e-01      
      2577      7.815e-02      
      2948      1.012e-01      
      2949      1.862e-01      
      2950      2.750e-01      
      2951      3.280e-01      
      2953      2.591e-01      
      2954      1.804e-01      
      2955      1.133e-01      
      2956      6.830e-02      
      3141      9.352e-02      
      3142      1.852e-01      
      3143      2.995e-01      
      3144      3.990e-01      
      3145      4.512e-01      
      3151      3.711e-01      
      3152      2.592e-01      
      3153      1.615e-01      
      3154      9.451e-02
3624   9.451e-02
