0      0.0      
      1      0.000e+00      
      409      1.246e-03      
      410      2.758e-03      
      411      5.435e-03      
      412      8.844e-03      
      413      1.180e-02      
      414      1.304e-02      
      415      1.205e-02      
      416      9.365e-03      
      417      6.117e-03      
      418      3.339e-03      
      419      1.523e-03      
      420      6.174e-04      
      421      3.346e-04      
      1068      7.952e-04      
      1069      1.686e-03      
      1070      2.827e-03      
      1071      3.748e-03      
      1072      3.924e-03      
      1073      3.241e-03      
      1074      2.109e-03      
      1075      1.079e-03      
      1076      4.339e-04      
      2196      1.311e-03      
      2197      3.676e-03      
      2198      8.344e-03      
      2199      1.544e-02      
      2200      2.347e-02      
      2201      2.948e-02      
      2202      3.076e-02      
      2203      2.675e-02      
      2204      1.941e-02      
      2205      1.177e-02      
      2206      5.974e-03      
      2207      2.550e-03      
      2208      9.257e-04      
      2410      1.105e-03      
      2411      2.209e-03      
      2412      3.663e-03      
      2413      5.049e-03      
      2416      4.695e-03      
      2417      3.349e-03      
      2418      2.062e-03      
      2419      1.097e-03      
      2420      5.094e-04      
      3344      1.120e-03      
      3345      1.715e-03      
      3349      8.777e-04      
      3350      4.121e-04
3624   4.121e-04
