0      0.0      
      1      0.000e+00      
      359      8.872e-03      
      360      2.203e-02      
      361      4.483e-02      
      362      7.435e-02      
      363      9.979e-02      
      364      1.077e-01      
      365      9.300e-02      
      366      6.415e-02      
      367      3.548e-02      
      368      1.608e-02      
      369      6.643e-03      
      1067      1.195e-02      
      1068      1.493e-02      
      1070      1.191e-02      
      1071      7.761e-03      
      1074      9.161e-04      
      1075      4.181e-04      
      2095      6.303e-03      
      2096      9.604e-03      
      2101      2.728e-03      
      2102      1.248e-03      
      2188      3.390e-03      
      2189      8.474e-03      
      2190      1.667e-02      
      2191      2.589e-02      
      2194      2.562e-02      
      2195      1.867e-02      
      2204      1.311e-02      
      2205      1.074e-02      
      2301      4.284e-03      
      2302      2.859e-03
3624   2.859e-03
