0      0.0      
      1      0.000e+00      
      364      7.461e-03      
      365      1.362e-02      
      366      1.980e-02      
      367      2.302e-02      
      369      1.649e-02      
      370      1.058e-02      
      371      5.923e-03      
      372      3.019e-03      
      1069      6.943e-03      
      1070      1.033e-02      
      1075      5.077e-03      
      1076      2.587e-03      
      2198      8.455e-03      
      2199      1.790e-02      
      2200      3.144e-02      
      2201      4.606e-02      
      2202      5.639e-02      
      2203      5.744e-02      
      2204      4.833e-02      
      2205      3.334e-02      
      2206      1.875e-02      
      2207      8.565e-03      
      2208      3.173e-03      
      2209      9.533e-04      
      2398      6.061e-03      
      2399      1.187e-02      
      2400      1.836e-02      
      2401      2.267e-02      
      2404      1.677e-02      
      2405      1.464e-02      
      2408      8.337e-03      
      2409      5.873e-03
3624   5.873e-03
