0      0.0      
      1      0.000e+00      
      2095      8.501e-03      
      2096      1.246e-02      
      2100      6.538e-03      
      2101      3.467e-03      
      2196      1.033e-02      
      2197      1.409e-02      
      2202      7.059e-03      
      2203      4.768e-03      
      2562      7.775e-03      
      2563      1.466e-02      
      2564      2.197e-02      
      2565      2.630e-02      
      2567      1.984e-02      
      2568      1.288e-02      
      2569      7.100e-03      
      2570      3.453e-03
3624   3.453e-03
