0      0.0      
      1      0.000e+00      
      363      1.879e-03      
      364      4.821e-03      
      365      9.806e-03      
      366      1.591e-02      
      367      2.081e-02      
      369      2.036e-02      
      370      1.640e-02      
      371      1.210e-02      
      372      8.188e-03      
      373      4.915e-03      
      374      2.506e-03      
      414      5.088e-03      
      415      7.794e-03      
      419      5.674e-03      
      420      3.797e-03      
      1068      4.678e-03      
      1069      1.039e-02      
      1070      1.846e-02      
      1071      2.628e-02      
      1073      2.793e-02      
      1074      2.109e-02      
      1075      1.308e-02      
      1076      6.723e-03      
      1077      2.887e-03      
      1078      1.040e-03      
      1984      2.964e-03      
      1985      7.321e-03      
      1986      1.422e-02      
      1987      2.182e-02      
      1988      2.658e-02      
      1989      2.594e-02      
      1990      2.049e-02      
      1991      1.330e-02      
      1992      7.193e-03      
      1993      3.281e-03      
      2097      6.925e-03      
      2098      1.209e-02      
      2099      1.717e-02      
      2102      1.470e-02      
      2103      9.296e-03      
      2104      4.771e-03      
      2105      1.978e-03      
      2106      6.601e-04      
      2196      3.768e-03      
      2197      1.142e-02      
      2198      2.788e-02      
      2199      5.511e-02      
      2200      8.898e-02      
      2201      1.186e-01      
      2202      1.323e-01      
      2203      1.255e-01      
      2204      1.033e-01      
      2205      7.581e-02      
      2206      5.146e-02      
      2207      3.384e-02      
      2208      2.260e-02      
      2209      1.574e-02      
      2210      1.141e-02      
      2211      8.402e-03      
      2212      6.120e-03      
      2214      2.867e-03      
      2215      1.734e-03      
      2411      5.238e-03      
      2412      6.400e-03      
      2415      3.319e-03      
      2416      1.732e-03      
      3342      2.525e-03      
      3343      6.405e-03      
      3344      1.285e-02      
      3345      2.047e-02      
      3346      2.604e-02      
      3347      2.660e-02      
      3348      2.194e-02      
      3349      1.472e-02      
      3350      8.069e-03      
      3351      3.631e-03
3624   3.631e-03
