0      0.0      
      1      5.882e-04      
      35      5.595e-03      
      36      1.092e-02      
      37      1.805e-02      
      38      2.455e-02      
      40      2.421e-02      
      41      1.749e-02      
      42      1.034e-02      
      43      5.161e-03      
      44      2.345e-03      
      355      7.048e-03      
      356      8.900e-03      
      359      5.055e-03      
      360      2.898e-03      
      371      5.933e-03      
      372      9.492e-03      
      373      1.346e-02      
      374      1.711e-02      
      378      1.482e-02      
      379      1.047e-02      
      380      6.499e-03      
      381      3.601e-03      
      400      9.463e-03      
      401      9.955e-03      
      413      1.468e-02      
      414      2.529e-02      
      415      4.053e-02      
      416      5.524e-02      
      417      6.184e-02      
      418      5.672e-02      
      419      4.370e-02      
      420      3.027e-02      
      421      2.149e-02      
      425      2.547e-02      
      426      3.101e-02      
      427      3.607e-02      
      428      3.848e-02      
      429      3.694e-02      
      430      3.229e-02      
      431      2.689e-02      
      432      2.272e-02      
      442      2.826e-02      
      443      3.024e-02      
      445      3.536e-02      
      446      3.819e-02      
      453      3.296e-02      
      454      3.164e-02      
      461      2.664e-02      
      462      2.542e-02      
      468      1.988e-02      
      469      1.873e-02      
      539      1.287e-02      
      540      1.271e-02      
      589      6.927e-03      
      590      6.823e-03      
      740      1.196e-03      
      741      8.150e-04      
      1067      3.466e-03      
      1068      9.608e-03      
      1069      2.271e-02      
      1070      4.311e-02      
      1071      6.475e-02      
      1072      7.675e-02      
      1073      7.191e-02      
      1074      5.348e-02      
      1075      3.180e-02      
      1076      1.534e-02      
      1077      6.221e-03      
      1209      9.437e-03      
      1210      1.649e-02      
      1211      2.569e-02      
      1212      3.651e-02      
      1213      4.746e-02      
      1214      5.543e-02      
      1216      5.094e-02      
      1217      4.020e-02      
      1218      2.880e-02      
      1219      1.964e-02      
      1220      1.353e-02      
      1222      8.051e-03      
      1223      7.134e-03      
      1410      1.907e-03      
      1411      1.196e-03      
      1605      5.113e-03      
      1606      9.239e-03      
      1607      1.358e-02      
      1608      1.599e-02      
      1610      1.144e-02      
      1611      7.157e-03      
      1628      1.907e-03      
      1629      1.196e-03      
      1990      4.982e-03      
      1991      1.296e-02      
      1992      2.816e-02      
      1993      4.922e-02      
      1994      6.841e-02      
      1995      7.540e-02      
      1996      6.590e-02      
      1997      4.579e-02      
      1998      2.547e-02      
      1999      1.153e-02      
      2000      4.466e-03      
      2194      8.931e-03      
      2195      2.323e-02      
      2196      5.022e-02      
      2197      8.910e-02      
      2198      1.298e-01      
      2199      1.559e-01      
      2200      1.556e-01      
      2201      1.313e-01      
      2202      9.683e-02      
      2203      6.545e-02      
      2204      4.210e-02      
      2205      2.567e-02      
      2206      1.429e-02      
      2207      7.084e-03      
      2372      1.212e-03      
      2373      8.821e-04      
      2412      6.422e-03      
      2413      7.460e-03      
      2414      1.029e-02      
      2415      1.547e-02      
      2416      2.231e-02      
      2417      2.883e-02      
      2421      2.442e-02      
      2422      1.848e-02      
      2423      1.336e-02      
      2424      9.823e-03      
      2513      4.116e-03      
      2514      2.943e-03      
      2566      6.197e-03      
      2567      1.020e-02      
      2572      6.665e-03      
      2573      3.716e-03      
      2577      7.634e-03      
      2578      1.113e-02      
      2583      6.567e-03      
      2584      4.583e-03      
      2950      7.514e-03      
      2951      1.359e-02      
      2952      1.964e-02      
      2955      1.429e-02      
      2956      8.159e-03      
      2957      3.905e-03      
      2958      1.754e-03      
      3396      7.459e-03      
      3397      1.908e-02      
      3398      4.002e-02      
      3399      6.790e-02      
      3400      9.284e-02      
      3401      1.022e-01      
      3402      9.055e-02      
      3403      6.472e-02      
      3404      3.745e-02      
      3405      1.772e-02      
      3406      7.040e-03      
      3407      2.563e-03      
      3408      1.080e-03      
      3551      6.505e-03      
      3552      1.937e-02      
      3553      4.741e-02      
      3554      9.240e-02      
      3555      1.426e-01      
      3556      1.742e-01      
      3557      1.691e-01      
      3558      1.309e-01      
      3559      8.131e-02      
      3560      4.088e-02      
      3561      1.691e-02      
      3562      5.995e-03
3624   5.995e-03
