0      0.0      
      1      0.000e+00      
      413      7.114e-02      
      414      1.699e-01      
      415      3.269e-01      
      416      4.997e-01      
      417      6.079e-01      
      418      5.925e-01      
      419      4.682e-01      
      420      3.060e-01      
      421      1.716e-01      
      422      8.908e-02      
      423      5.312e-02      
      425      9.184e-02      
      426      1.610e-01      
      427      2.400e-01      
      428      2.906e-01      
      430      2.282e-01      
      431      1.537e-01      
      432      9.078e-02      
      433      5.041e-02      
      1069      1.394e-01      
      1070      2.725e-01      
      1071      4.209e-01      
      1074      4.046e-01      
      1075      2.675e-01      
      1076      1.520e-01      
      1077      7.877e-02      
      1078      4.050e-02      
      1207      1.272e-01      
      1208      3.247e-01      
      1209      6.605e-01      
      1210      1.082e+00      
      1211      1.454e+00      
      1212      1.642e+00      
      1213      1.609e+00      
      1214      1.413e+00      
      1215      1.135e+00      
      1216      8.388e-01      
      1217      5.682e-01      
      1218      3.532e-01      
      1219      2.041e-01      
      1220      1.125e-01      
      1221      6.158e-02      
      1991      1.089e-01      
      1992      2.394e-01      
      1993      4.203e-01      
      1994      5.910e-01      
      1996      6.121e-01      
      1997      4.594e-01      
      1998      2.887e-01      
      1999      1.576e-01      
      2000      7.950e-02      
      2001      4.037e-02      
      2196      1.235e-01      
      2197      2.807e-01      
      2198      5.118e-01      
      2199      7.543e-01      
      2200      9.111e-01      
      2201      9.222e-01      
      2202      8.065e-01      
      2203      6.290e-01      
      2204      4.457e-01      
      2205      2.874e-01      
      2206      1.680e-01      
      2207      9.025e-02      
      2208      4.664e-02      
      2417      1.249e-01      
      2418      1.551e-01      
      2422      5.708e-02      
      2423      3.425e-02      
      3395      9.430e-02      
      3396      3.016e-01      
      3397      7.821e-01      
      3398      1.645e+00      
      3399      2.807e+00      
      3400      3.887e+00      
      3401      4.377e+00      
      3402      4.021e+00      
      3403      3.033e+00      
      3404      1.899e+00      
      3405      1.005e+00      
      3406      4.634e-01      
      3407      1.959e-01      
      3408      8.254e-02      
      3552      1.312e-01      
      3553      3.518e-01      
      3554      7.514e-01      
      3555      1.283e+00      
      3556      1.757e+00      
      3557      1.941e+00      
      3558      1.739e+00      
      3559      1.276e+00      
      3560      7.790e-01      
      3561      4.060e-01      
      3562      1.891e-01      
      3563      8.490e-02
3624   8.490e-02
