0      0.0      
      1      0.000e+00      
      1071      1.137e-02      
      1072      1.409e-02      
      1075      8.802e-03      
      1076      5.317e-03      
      1987      1.111e-02      
      1988      1.565e-02      
      1993      1.021e-02      
      1994      6.051e-03      
      2197      9.018e-03      
      2198      2.423e-02      
      2199      5.394e-02      
      2200      1.003e-01      
      2201      1.571e-01      
      2202      2.090e-01      
      2203      2.382e-01      
      2204      2.352e-01      
      2205      2.040e-01      
      2206      1.582e-01      
      2207      1.117e-01      
      2208      7.335e-02      
      2209      4.552e-02      
      2210      2.717e-02      
      2211      1.599e-02      
      2212      9.656e-03      
      2213      6.295e-03      
      3346      1.277e-02      
      3347      1.416e-02      
      3350      7.075e-03      
      3351      4.174e-03
3624   4.174e-03
