0      0.0      
      1      0.000e+00      
      36      4.803e-03      
      37      8.461e-03      
      42      5.623e-03      
      43      2.824e-03      
      413      4.085e-03      
      414      9.579e-03      
      415      1.780e-02      
      416      2.625e-02      
      419      2.232e-02      
      420      1.446e-02      
      421      8.717e-03      
      430      3.845e-03      
      431      2.420e-03      
      443      7.579e-03      
      444      9.641e-03      
      446      1.474e-02      
      447      1.760e-02      
      479      2.231e-02      
      480      2.423e-02      
      512      1.963e-02      
      513      1.838e-02      
      520      1.374e-02      
      521      1.242e-02      
      525      7.525e-03      
      526      6.725e-03      
      546      1.678e-03      
      547      9.070e-04      
      1068      5.190e-03      
      1069      1.301e-02      
      1070      2.570e-02      
      1071      4.010e-02      
      1072      4.957e-02      
      1073      4.874e-02      
      1074      3.831e-02      
      1075      2.425e-02      
      1076      1.251e-02      
      1077      5.407e-03      
      1212      7.031e-03      
      1213      1.142e-02      
      1218      8.078e-03      
      1219      5.036e-03      
      1992      9.817e-03      
      1993      1.836e-02      
      1994      2.704e-02      
      1996      2.899e-02      
      1997      2.134e-02      
      1998      1.269e-02      
      1999      6.250e-03      
      2001      1.119e-03      
      2002      5.117e-04      
      2194      4.105e-03      
      2195      1.134e-02      
      2196      2.525e-02      
      2197      4.561e-02      
      2198      6.714e-02      
      2199      8.109e-02      
      2200      8.138e-02      
      2201      6.979e-02      
      2202      5.400e-02      
      2203      4.041e-02      
      2204      3.011e-02      
      2205      2.136e-02      
      2206      1.343e-02      
      2207      7.179e-03      
      2208      3.280e-03      
      2209      1.366e-03      
      2228      6.268e-03      
      2229      7.693e-03      
      2274      2.327e-03      
      2275      1.919e-03      
      2415      5.879e-03      
      2416      9.786e-03      
      2417      1.340e-02      
      2418      1.548e-02      
      2421      1.125e-02      
      2422      8.168e-03      
      2424      3.037e-03      
      2425      1.646e-03      
      2439      7.184e-03      
      2440      7.208e-03      
      2488      2.224e-03      
      2489      1.246e-03      
      2565      4.585e-03      
      2566      9.403e-03      
      2567      1.550e-02      
      2568      2.050e-02      
      2569      2.171e-02      
      2570      1.841e-02      
      2571      1.253e-02      
      2572      6.936e-03      
      2574      1.411e-03      
      2575      7.684e-04      
      2950      5.208e-03      
      2951      8.612e-03      
      2956      4.771e-03      
      2957      2.311e-03      
      3398      7.356e-03      
      3399      1.249e-02      
      3400      1.714e-02      
      3401      1.914e-02      
      3402      1.756e-02      
      3403      1.336e-02      
      3404      8.545e-03      
      3405      4.663e-03      
      3552      5.059e-03      
      3553      1.239e-02      
      3554      2.381e-02      
      3555      3.596e-02      
      3556      4.285e-02      
      3557      4.048e-02      
      3558      3.053e-02      
      3559      1.859e-02      
      3560      9.308e-03      
      3561      3.974e-03      
      3562      1.561e-03
3624   1.561e-03
